main_street;id_arco;sense;from_intersection;to_intersection;Interseccion;day_name;hora;Nivel
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;15:45;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;16:00;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;16:15;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;16:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;16:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;17:00;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;17:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;17:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;17:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;18:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;18:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;18:30;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;18:45;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;19:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;19:15;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;19:30;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;19:45;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;20:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;20:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;20:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;20:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;21:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;21:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;21:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Friday;21:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;6:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;6:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;7:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;7:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;7:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;7:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;8:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;8:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;8:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;8:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;9:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;9:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;9:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;9:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;10:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;10:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;10:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;10:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;11:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;11:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;11:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;11:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;12:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;12:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;12:30;4
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;12:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;13:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;13:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;13:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;13:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;14:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;14:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;14:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;14:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;15:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;15:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;15:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;15:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;16:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;16:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;16:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;16:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;17:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;17:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;17:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;17:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;18:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;18:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;18:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;18:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;19:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;19:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;19:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;19:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;20:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;20:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;20:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;20:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;21:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;21:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;21:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Saturday;21:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;6:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;6:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;7:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;7:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;7:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;7:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;8:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;8:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;8:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;8:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;9:00;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;9:15;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;9:30;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;9:45;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;10:00;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;10:15;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;10:30;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;10:45;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;11:00;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;11:15;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;11:30;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;11:45;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;12:00;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;12:15;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;12:30;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;12:45;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;13:00;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;13:15;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;13:30;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;13:45;
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;14:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;14:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;14:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;14:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;15:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;15:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;15:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;15:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;16:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;16:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;16:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;16:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;17:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;17:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;17:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;17:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;18:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;18:15;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;18:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;18:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;19:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;19:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;19:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;19:45;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;20:00;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;20:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;20:30;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;20:45;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;21:00;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;21:15;3
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;21:30;2
Campo de Deportes;1;NS;Av. Irarrázaval;Dublé Almeyda;6;Sunday;21:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;6:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;6:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;7:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;7:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;7:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;7:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;8:00;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;8:15;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;8:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;8:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;9:00;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;9:15;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;9:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;9:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;10:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;10:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;10:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;10:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;11:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;11:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;11:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;11:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;12:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;12:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;12:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;12:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;13:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;13:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;13:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;13:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;14:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;14:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;14:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;14:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;15:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;15:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;15:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;15:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;16:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;16:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;16:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;16:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;17:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;17:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;17:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;17:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;18:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;18:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;18:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;18:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;19:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;19:15;4
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;19:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;19:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;20:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;20:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;20:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;20:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;21:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;21:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;21:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Monday;21:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;6:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;6:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;7:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;7:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;7:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;7:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;8:00;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;8:15;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;8:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;8:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;9:00;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;9:15;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;9:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;9:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;10:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;10:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;10:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;10:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;11:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;11:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;11:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;11:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;12:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;12:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;12:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;12:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;13:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;13:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;13:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;13:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;14:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;14:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;14:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;14:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;15:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;15:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;15:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;15:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;16:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;16:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;16:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;16:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;17:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;17:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;17:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;17:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;18:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;18:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;18:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;18:45;4
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;19:00;4
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;19:15;4
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;19:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;19:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;20:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;20:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;20:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;20:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;21:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;21:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;21:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Tuesday;21:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;6:30;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;6:45;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;7:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;7:15;4
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;7:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;7:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;8:00;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;8:15;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;8:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;8:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;9:00;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;9:15;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;9:30;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;9:45;
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;10:00;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;10:15;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;10:30;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;10:45;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;11:00;3
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;11:15;2
Campo de Deportes;2;NS;Dublé Almeyda;José Domingo Cañas;11;Wednesday;11:30;3
